index,seconds,raw_value,attention,our-attention,blink,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma,raw_uv
0,0.0,42,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,9.228515625000002
1,0.1030538082122802,-5,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,-1.0986328125
2,0.2051258087158202,17,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,3.7353515625
3,0.3073887825012206,108,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,23.730468750000004
4,0.4092297554016113,140,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,30.76171875
5,0.5130786895751953,-117,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,-25.7080078125
6,0.6145038604736328,24,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,5.2734375
7,0.7183487415313721,153,56,0.2027708662103418,0,1108241,126808,90105,13184,45334,17369,19687,10472,33.61816406250001
8,0.8212857246398926,108,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,23.730468750000004
9,0.9238598346710206,57,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,12.524414062500002
10,1.0284547805786133,-8,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,-1.7578125
11,1.133376598358154,1,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,0.2197265625
12,1.2352027893066406,64,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,14.0625
13,1.3373878002166748,164,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,36.03515624999999
14,1.4419207572937012,83,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,18.2373046875
15,1.5467216968536377,165,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,36.2548828125
16,1.6509408950805664,65,53,0.1563186740448515,0,123425,111225,16161,21608,12260,7277,2854,2952,14.2822265625
17,1.7553777694702148,61,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,13.4033203125
18,1.860677719116211,52,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,11.42578125
19,1.9649207592010496,219,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,11.42578125
20,2.0689139366149902,712,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,11.42578125
21,2.1725008487701416,-262,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,11.42578125
22,2.274423837661743,-104,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,-22.8515625
23,2.376349925994873,-22,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,-4.833984375
24,2.4810078144073486,134,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,29.443359375000004
25,2.584272861480713,23,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,5.0537109375
26,2.685962915420532,87,66,0.3865814696485623,0,532644,39421,10645,22533,10174,8761,4578,6413,19.1162109375
27,2.7888519763946533,-90,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,-19.775390625
28,2.893417835235596,-119,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,-26.147460937500004
29,2.997787952423096,166,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,36.474609375
30,3.099121809005737,89,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,19.5556640625
31,3.199934959411621,65,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,14.2822265625
32,3.303350687026977,32,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,7.03125
33,3.405202865600586,22,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,4.833984375
34,3.508609771728516,69,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,15.1611328125
35,3.6101229190826416,72,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,15.8203125
36,3.715801715850829,117,34,0.3241702200867567,0,411336,253278,28958,52419,17924,5823,5417,13190,25.7080078125
37,3.820976734161377,100,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,21.97265625
38,3.923642873764037,32,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,7.03125
39,4.02797794342041,54,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,11.865234375000002
40,4.132625818252564,60,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,13.18359375
41,4.235286712646484,57,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,12.524414062500002
42,4.338638782501221,-59,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,-12.9638671875
43,4.4406797885894775,92,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,20.21484375
44,4.541514873504639,-22,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,-4.833984375
45,4.646453619003296,61,23,0.1923220275810659,0,623412,52743,5502,7913,1037,2367,1765,1290,13.4033203125
46,4.751220941543579,104,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,22.8515625
47,4.855264663696289,-278,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,-61.08398437500001
48,4.95655083656311,32,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,7.03125
49,5.059077739715576,119,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,26.147460937500004
50,5.160162687301636,-92,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,-20.21484375
51,5.265290975570679,43,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,9.448242187500002
52,5.368894815444947,88,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,19.3359375
53,5.47172474861145,199,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,43.72558593749999
54,5.575230836868286,156,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,34.27734375
55,5.678930997848511,89,47,0.3269591537527785,0,316067,143025,20311,43122,57000,40402,27451,10370,19.5556640625
56,5.78238582611084,-26,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,-5.712890625
57,5.88566780090332,-163,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,-35.81542968750001
58,5.989727020263672,27,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,5.932617187500001
59,6.091299772262573,148,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,32.51953125
60,6.192067861557007,188,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,41.30859375000001
61,6.29705286026001,163,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,35.81542968750001
62,6.4022216796875,113,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,24.8291015625
63,6.505971908569336,72,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,15.8203125
64,6.608910799026489,-69,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,-15.1611328125
65,6.713025808334351,128,23,0.1996194661807267,0,2267684,186206,12490,62142,39743,7917,14586,7449,28.125
66,6.815203905105591,-3,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,-0.6591796875
67,6.919018030166626,103,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,22.6318359375
68,7.019854784011841,101,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,22.192382812500004
69,7.122549057006836,49,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,10.7666015625
70,7.227226734161377,117,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,25.7080078125
71,7.3302648067474365,-1,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,-0.2197265625
72,7.435154914855957,77,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,16.9189453125
73,7.537437915802002,49,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,10.7666015625
74,7.641947746276855,105,51,0.5111313039527488,0,1417555,37287,3850,13758,6698,5419,17125,4500,23.0712890625
75,7.746943950653076,113,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,23.0712890625
76,7.851876735687256,434,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,23.0712890625
77,7.955658912658691,-455,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,23.0712890625
78,8.059840679168701,84,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,23.0712890625
79,8.161425828933716,136,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,29.882812500000004
80,8.26231575012207,150,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,32.958984375
81,8.363970756530762,-33,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,-7.2509765625
82,8.467810869216919,101,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,22.192382812500004
83,8.570735931396484,-35,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,-7.6904296875
84,8.674623012542725,-17,81,0.4909698332892299,0,432637,70400,31261,29203,19988,37222,23205,14843,-3.7353515625
85,8.779660701751709,88,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
86,8.884490966796875,23,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
87,8.988698720932007,940,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
88,9.089826822280884,-700,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
89,9.192960023880005,-1147,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
90,9.296945810317991,83,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
91,9.400039911270142,611,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
92,9.502760887145996,-120,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
93,9.606484889984133,827,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
94,9.708554029464722,-196,70,0.1148168981992438,0,1465787,311059,95438,185444,34622,71399,29608,16125,19.3359375
95,9.813575983047484,-282,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,19.3359375
96,9.918601989746094,532,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,19.3359375
97,10.022039651870728,245,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,19.3359375
98,10.127171754837036,155,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,34.0576171875
99,10.231419801712036,-20,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,-4.39453125
100,10.33548069000244,99,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,21.752929687500004
101,10.439019680023192,69,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,15.1611328125
102,10.54303288459778,132,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,29.00390625
103,10.647013902664185,-3,100,0.1502071490509683,0,1706050,124800,33482,28792,65199,43409,20843,4677,-0.6591796875
104,10.749645709991457,28,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,6.15234375
105,10.853869676589966,-34,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,-7.470703125000001
106,10.957681894302368,20,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,4.39453125
107,11.061408758163452,7,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,1.5380859375
108,11.164740800857544,161,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,35.3759765625
109,11.267441749572754,74,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,16.259765625
110,11.37237787246704,-87,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,-19.1162109375
111,11.476826906204224,-86,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,-18.896484375000004
112,11.580423831939695,10,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,2.197265625
113,11.684464931488035,278,100,0.2270263867089169,0,1498210,24708,10147,23620,13411,11234,3710,3833,2.197265625
114,11.78508186340332,-573,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,2.197265625
115,11.886223793029783,181,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,2.197265625
116,11.990432024002075,192,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,42.1875
117,12.092597723007202,132,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,29.00390625
118,12.19719386100769,70,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,15.380859375
119,12.297345638275148,118,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,25.927734375
120,12.402060747146608,44,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,9.66796875
121,12.50543999671936,52,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,11.42578125
122,12.606254816055298,42,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,9.228515625000002
123,12.706478834152222,-34,94,0.341671646888073,0,922290,113648,33657,13195,9815,15043,4483,8004,-7.470703125000001
124,12.806737899780272,26,81,0.367590935188625,0,238907,179340,37340,21878,13645,11407,11965,10884,5.712890625
125,12.910502910614014,25,81,0.367590935188625,0,238907,179340,37340,21878,13645,11407,11965,10884,5.4931640625
126,13.01288390159607,28,81,0.367590935188625,0,238907,179340,37340,21878,13645,11407,11965,10884,6.15234375
127,13.11582374572754,43,81,0.367590935188625,0,238907,179340,37340,21878,13645,11407,11965,10884,9.448242187500002
